Dunstaffnage
Location 1881E 7340N 3m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   1977   6   15.8     7.1       0    36.6    ---
   1977   7   19.2    10.6       0    76.4    ---
   1977   8   18.0    10.1       0    89.2    ---
   1977   9   14.4     8.3       0   204.4    ---
   1977  10   14.1     9.3       0   220.2    ---
   1977  11    8.1     2.8       8   231.8    ---
   1977  12    8.4     3.9       3   124.1    ---
   1978   1    5.9     0.6      13   131.4    ---
   1978   2    5.3    -0.1      16    59.1    ---
   1978   3    8.4     3.6       2   204.5    ---
   1978   4   10.3     3.0       5    16.9    ---
   1978   5   15.6     6.4       0    20.5    ---
   1978   6   15.7     9.3       0    58.6    ---
   1978   7   16.3     9.9       0    98.3    ---
   1978   8   16.5    11.1       0    89.0    ---
   1978   9   15.0    10.7       0   281.0    ---
   1978  10   13.6     8.9       0   130.7    ---
   1978  11   10.7     5.2       3   277.3    ---
   1978  12    7.0     2.9       4    53.3    ---
   1979   1    4.4    -2.1      21   141.5    ---
   1979   2    4.9    -0.3      16    64.6    ---
   1979   3    6.5     1.1       7   192.9    ---
   1979   4    9.6     3.8       2    78.2    ---
   1979   5   11.7     4.7       2    93.6    ---
   1979   6   16.6     8.9       0    78.4    ---
   1979   7   15.8    10.4       0   122.4    ---
   1979   8   16.4     9.5       0   142.5    ---
   1979   9   14.9     8.9       0   187.8    ---
   1979  10   13.6     8.7       0   162.0    ---
   1979  11    9.1     3.2       5   274.6    ---
   1979  12    7.4     3.0       3   181.5    ---
   1980   1    5.6     0.7      13    74.3    ---
   1980   2    7.7     3.0       6    85.5    ---
   1980   3    7.2     1.8       8    85.7    ---
   1980   4   12.3     4.7       0     9.5    ---
   1980   5   16.5     6.3       0     8.7    ---
   1980   6   15.9     9.3       0   141.0    ---
   1980   7   17.0    10.4       0   135.4    ---
   1980   8   17.1    11.1       0   145.7    ---
   1980   9   15.9    10.7       0   309.9    ---
   1980  10   11.2     6.0       0   174.1    ---
   1980  11    9.4     4.1       5   148.5    ---
   1980  12    8.4     3.3       5   305.9    ---
   1981   1    7.6     2.5       7   206.7    ---
   1981   2    6.5     1.8       7    96.1    ---
   1981   3    9.2     3.1       3   149.8    ---
   1981   4   12.1     3.6       2    24.7    ---
   1981   5   15.0     7.5       0    64.1    ---
   1981   6   15.1     8.6       0    96.3    ---
   1981   7   16.0    10.5       0    95.7    ---
   1981   8   17.5    10.7       0    51.9    ---
   1981   9   16.0    10.4       0   237.9    87.6
   1981  10    9.9     4.6       1   184.9    76.0
   1981  11    9.9     5.1       0   278.2    31.6
   1981  12    4.3    -0.8      16    43.6    42.4
   1982   1    6.1     1.3      10   101.8    44.0
   1982   2    7.7     3.1       4   142.2    53.4
   1982   3    8.8     2.1       4   181.5   114.6
   1982   4   11.4     4.7       1    44.7   129.2
   1982   5   14.6     6.7       0    87.7   197.7
   1982   6   17.9     9.6       0    38.8   212.0
   1982   7   18.8    10.6       0    42.8   205.3
   1982   8   16.8    11.0       0   223.2   114.2
   1982   9   14.6     9.5       0   271.6    66.4
   1982  10   12.9     7.6       0   197.1    70.3
   1982  11    9.4     4.3       3   269.9    31.0
   1982  12    7.3     1.9      10   244.8    32.1
   1983   1    8.5     3.8       0   278.3    21.7
   1983   2    5.9     0.2      11    41.1    83.9
   1983   3    8.4     4.1       0   166.7    54.0
   1983   4    9.7     2.3       6    45.8   169.1
   1983   5   12.9     6.3       0    54.5   129.9
   1983   6   15.8     9.0       0    81.6   164.4
   1983   7   19.6    11.5       0    50.6   167.8
   1983   8   19.3    11.8       0    55.3   169.2
   1983   9   14.5     9.3       0   158.2    70.8
   1983  10   12.3     7.1       1   344.4    43.1
   1983  11   10.4     4.8       4    58.3    40.6
   1983  12    8.9     4.2       0   265.5    28.6
   1984   1    5.3     0.6      14   194.5    29.3
   1984   2    7.2     2.5       2   105.6    40.0
   1984   3    7.7     2.1       5    63.5    78.6
   1984   4   12.6     4.4       2    95.1   202.4
   1984   5   15.1     5.8       1     7.5   258.2
   1984   6   15.9     9.6       0    76.1   142.8
   1984   7   18.7    10.8       0    76.3   213.1
   1984   8   19.5    11.2       0    75.1   206.1
   1984   9   14.7     9.1       0   211.4    85.6
   1984  10   12.7     7.6       0   247.0    ---
   1984  11    9.8     4.8       2   211.7    ---
   1984  12    8.7     3.7       4   201.0    ---
   1985   1    4.6    -1.1      20    43.9    ---
   1985   2    7.0     1.5       8    65.6    ---
   1985   3    7.6     1.9       5    69.0    ---
   1985   4   10.8     4.5       0   109.8    ---
   1985   5   14.5     6.6       0    60.5    ---
   1985   6   15.5     8.1       0    42.0    ---
   1985   7   16.6    10.7       0   250.7    ---
   1985   8   15.7    10.5       0   248.2    ---
   1985   9   14.5     9.5       0   215.9    ---
   1985  10   13.1     7.7       0   128.8    ---
   1985  11    7.5     0.7      11   122.0    ---
   1985  12    7.8     3.6       5   191.2    ---
   1986   1    6.2     0.8       9   179.2    ---
   1986   2    4.2    -1.4      17     3.8    ---
   1986   3    8.0     2.5       4   213.0   100.7
   1986   4    9.2     1.7      10    70.8   154.0
   1986   5   12.4     7.0       0   199.3   104.8
   1986   6   17.9     9.1       0    45.2   186.6
   1986   7   15.8    10.5       0    81.0    87.4
   1986   8   16.2     8.6       0   102.5   160.2
   1986   9   14.4     7.4       0    51.8   137.7
   1986  10   12.5     7.9       0   208.6    64.7
   1986  11   10.1     4.8       3   271.0    28.5
   1986  12    7.5     2.9       2   383.3    15.6
   1987   1    5.0     0.0      13    80.3    50.5
   1987   2    7.4     1.1      11    86.4    68.0
   1987   3    7.1     1.4       8   180.9   109.4
   1987   4   12.5     5.3       1    49.0   114.4
   1987   5   13.7     6.1       0    83.2   208.6
   1987   6   15.0     8.0       0    62.8   170.8
   1987   7   17.6    11.3       0    98.1   115.7
   1987   8   16.8    10.0       0   144.3   142.7
   1987   9   15.2     9.3       0   264.0   132.9
   1987  10   11.5     5.6       0   204.4    88.0
   1987  11    8.8     5.0       2   115.5    40.1
   1987  12    8.4     3.3      11   178.2    46.1
   1988   1    6.9     2.2       4   233.8    35.8
   1988   2    7.3     2.6       3   154.7    48.1
   1988   3    8.0     2.8       5   201.7    78.0
   1988   4   11.4     4.7       2    72.7   151.6
   1988   5   15.6     7.1       1    43.8   192.7
   1988   6   17.7     9.7       0    29.1   201.1
   1988   7   15.9    10.5       0   242.2    87.4
   1988   8   16.5    10.9       0   206.3    93.2
   1988   9   14.6    10.1       0   189.7    69.9
   1988  10   12.5     7.5       0   147.3    62.0
   1988  11    9.3     4.2       3   142.0    46.1
   1988  12    9.9     5.9       0   172.1     9.6
   1989   1    9.7     5.2       0   277.1    25.0
   1989   2    8.1     2.6       3   351.1    52.8
   1989   3    9.0     3.0       4   205.8    82.9
   1989   4    9.8     3.0       5    58.2   137.1
   1989   5   14.6     6.8       0    38.6   236.0
   1989   6   16.1     8.4       0    68.8   206.0
   1989   7   19.7    11.1       0    52.1   226.2
   1989   8   16.4    11.4       0   293.5    97.1
   1989   9   15.5     8.8       0   137.2   115.9
   1989  10   13.1     8.2       0   311.5    57.6
   1989  11    9.4     4.1       4    83.2    72.7
   1989  12    7.0     1.4       8    97.3    ---
   1990   1    8.6     4.0       2   276.8    19.9
   1990   2    8.1     3.0       1   350.6    30.7
   1990   3    9.7     5.0       1   335.4    55.4
   1990   4   10.6     4.0       2   124.2   140.0
   1990   5   16.0     6.7       0    38.8   238.2
   1990   6   15.6     9.3       0   115.8   155.5
   1990   7   ---     ---        0    75.5    ---
   1990   8   17.3    11.9       0   123.2    92.4
   1990   9   14.4     8.5       0   181.9    86.3
   1990  10   12.9     8.4       0   329.8    67.0
   1990  11    9.2     3.9       5    64.1    72.8
   1990  12    7.9     2.8       4   250.2    30.7
   1991   1    6.2     1.4       7   177.8    48.7
   1991   2    6.1     0.4      13    64.5    84.3
   1991   3   10.3     3.9       1   149.9    79.6
   1991   4   10.8     4.8       1   148.6   149.4
   1991   5   13.8     6.9       0    35.4   165.3
   1991   6   14.8     7.6       0    98.0   165.7
   1991   7   19.7    12.3       0   101.4   161.6
   1991   8   18.1    12.1       0    81.5   121.7
   1991   9   16.6     9.0       0   159.0   149.2
   1991  10   12.4     6.7       0   174.7    70.0
   1991  11    9.4     4.3       4   270.8    44.7
   1991  12    8.7     3.8       1   196.2    15.8
   1992   1    7.8     2.6       8   224.2    45.3
   1992   2    8.5     3.7       4   261.9    42.4
   1992   3    9.0     4.3       1   255.7    58.1
   1992   4   10.5     5.0       0   127.4    84.8
   1992   5   16.6     8.0       0    88.6   215.9
   1992   6   17.8    10.5       0    36.5   158.7
   1992   7   16.7    10.8       0   104.2    96.2
   1992   8   16.1    10.4       0   255.9   110.5
   1992   9   14.5     8.5       0   150.8    62.3
   1992  10   10.9     4.2       1   134.3   114.5
   1992  11    9.5     4.0       0   272.3    27.4
   1992  12    6.8     2.3       6   194.8    23.7
   1993   1    8.1     2.3       3   379.0    17.1
   1993   2    8.4     4.4       2   100.1    29.5
   1993   3    9.2     3.0       6   152.4    91.8
   1993   4   11.6     5.2       0   117.7   107.6
   1993   5   14.6     6.6       1    66.4    ---
   1993   6   16.5    10.0       0    65.5   111.0
   1993   7   15.3    10.0       0   107.2    86.3
   1993   8   15.8     9.6       0    79.2   120.5
   1993   9   15.4     8.0       0    35.4   116.0
   1993  10   11.1     5.0       2    28.9   105.8
   1993  11    8.2     3.3       4   120.7    63.2
   1993  12    6.6     1.6       7   261.8    25.8
   1994   1    7.0     2.0       6   238.1    22.9
   1994   2    5.8     1.2       6    63.8    57.3
   1994   3    8.1     2.7       0   309.0    60.4
   1994   4   10.3     3.6       1   174.2   135.2
   1994   5   14.5     5.8       1    45.9   211.9
   1994   6   14.1     8.9       0   162.3    75.0
   1994   7   18.4    11.2       0    84.5   134.6
   1994   8   17.0    10.1       0   133.5   146.9
   1994   9   14.7     8.2       0   100.0   108.9
   1994  10   12.2     6.7       0   126.4    63.8
   1994  11   11.8     7.9       0   137.3    24.7
   1994  12    8.7     3.6       5   302.8    25.8
   1995   1    6.9     1.2       9   243.8    41.7
   1995   2    7.5     2.3       5   217.1    50.4
   1995   3    6.8     1.5       6   187.6    79.6
   1995   4   10.6     4.2       3    45.7   137.3
   1995   5   13.7     6.5       3    66.4   168.3
   1995   6   17.5     9.1       0    35.9   270.9
   1995   7   19.3    12.3       0   107.9   149.6
   1995   8   21.2    12.4       0    26.5   248.2
   1995   9   16.1     9.0       0   142.2   104.1
   1995  10   14.5     9.2       0   299.1    69.2
   1995  11   10.6     5.2       2   130.4    54.8
   1995  12   ---     ---     ---     ---     57.0
   1996   1   ---     ---     ---     78.0    10.9
   1996   2    6.5     0.8       9   149.4    78.3
   1996   3    8.0     2.2       6    ---     86.8
   1996   4   11.3     5.4       1   125.4   109.2
   1996   5   12.7     5.0       2    95.6   175.2
   1996   6   16.1     8.4       0   114.2   225.6
   1996   7   16.6    10.6       0    98.7   141.1
   1996   8   18.1    11.6       0    44.3   120.9
   1996   9   17.2     9.9       0    75.6   140.1
   1996  10   13.7     8.8       0   275.0    60.8
   1996  11    8.5     3.1       7   194.6    66.9
   1996  12    7.0     1.7      13    71.6    49.9
   1997   1    6.8     1.5      14    93.0    28.5
   1997   2    8.6     3.0       1   290.4    45.4
   1997   3   10.3     5.0       1   155.4    88.0
   1997   4   12.0     5.8       2    93.6    94.2
   1997   5   15.5     6.9       1    76.4   212.0
   1997   6   16.9     9.0       0    27.6   199.5
   1997   7   18.6    11.8       0   104.0   136.4
   1997   8   20.4    12.7       0    50.3   180.7
   1997   9   15.6     9.2       0   167.7   118.2
   1997  10   12.8     7.0       0   109.1   104.2
   1997  11   ---     ---     ---     89.4    28.2
   1997  12    8.9     3.8       4     0.0    32.9
   1998   1    8.0     2.6       6    ---     29.1
   1998   2    9.9     6.3       0    ---     27.2
   1998   3    9.6     4.5       5   109.0    54.9
   1998   4   10.5     4.3       2    ---    150.0
   1998   5   14.9     8.0       0    ---    156.6
   1998   6   16.1     8.7       0   148.9   167.4
   1998   7   16.6    11.2       0   188.0   111.3
   1998   8   16.8    11.4       0     0.0   108.5
   1998   9   17.3    10.7       0    98.9   100.5
   1998  10   12.1     6.6       0   253.7   104.8
   1998  11    9.7     4.2       2    ---     59.1
   1998  12    9.5     4.0       5   237.5    27.0
   1999   1    7.4     2.7       4   282.2    32.2
   1999   2    7.5     2.7       2   152.9    61.9
   1999   3    9.4     3.8       2   159.3    96.4
   1999   4   12.1     5.7       1   114.9   137.1
   1999   5   15.2     8.0       0    ---    158.7
   1999   6   15.8     8.7       0   132.7   131.4
   1999   7   18.4    11.5       0    94.1   166.2
   1999   8   19.1    10.9       0    88.8   150.7
   1999   9   17.3    11.1       0   225.7    83.7
   1999  10   13.5     8.8       0   146.0    66.0
   1999  11   10.2     4.5       3   251.3    46.8
   1999  12    7.2     2.0       5   304.4    32.2
   2000   1    8.3     3.2       6   245.4    49.0
   2000   2    8.4     3.3       1   242.4    46.7
   2000   3    9.8     4.7       3   106.8    75.6
   2000   4   11.3     3.8       4    31.8   136.5
   2000   5   16.7     6.7       0    50.0   270.6
   2000   6   16.4     9.6       0    92.2   142.8
   2000   7   19.3    10.7       0    61.8   151.0
   2000   8   19.1    11.5       0   107.0   153.8
   2000   9   16.5    10.9       0   195.4    87.9
   2000  10   12.9     7.8       0   284.6    76.6
   2000  11    9.4     4.6       1   136.0    48.3
   2000  12    8.0     3.0      10   191.2    38.8
   2001   1    6.5     0.6      13   145.0    62.0
   2001   2    7.3     2.0       6    64.6    82.0
   2001   3    9.4     2.5      10    73.6   121.8
   2001   4   12.0     4.9       1    57.8   130.2
   2001   5   16.6     7.7       0    37.4   224.8
   2001   6   15.7     9.0       0   124.0   118.5
   2001   7   17.6    11.4       0   123.0   116.9
   2001   8   17.9    11.4       0   163.6   136.7
   2001   9   16.1     9.7       0   107.2    99.3
   2001  10   14.9    10.3       0   244.8    50.5
   2001  11   10.9     5.7       3   167.8    29.4
   2001  12    8.2     1.9       8    92.4    59.2
   2002   1    9.5     5.1       2   239.7    ---
   2002   2    8.6     3.5       1   213.8    ---
   2002   3   10.4     4.4       2   128.4    ---
   2002   4   12.3     5.7       2   103.2    ---
   2002   5   15.2     7.7       0   109.6    ---
   2002   6   16.3    10.7       0   170.6    ---
   2002   7   16.9    10.8       0   123.8    ---
   2002   8   18.8    12.0       0    94.4    ---
   2002   9   17.4    10.0       0    62.6    ---
   2002  10   11.8     6.3       2   127.4    ---
   2002  11   10.5     6.6       1   153.2    ---
   2002  12    7.9     3.6       7    42.0    ---
   2003   1    7.6     2.2      10   156.6    ---
   2003   2    8.1     2.2       8    57.0    ---
   2003   3   11.4     3.8       2    99.2    ---
   2003   4   14.4     6.1       1    32.2    ---
   2003   5   13.9     7.7       0   152.0    ---
   2003   6   17.6    11.0       0   111.2    ---
   2003   7   19.8    12.7       0    91.8    ---
   2003   8   20.0    11.7       0    48.4    ---
   2003   9   16.5     9.5       0    98.0    ---
   2003  10   12.4     5.7       2    69.4    ---
   2003  11   ---     ---     ---     ---     ---
   2003  12    8.2     2.4       9   162.0    ---
   2004   1    7.9     3.1       5   230.0    ---
   2004   2    8.2     1.8      11    95.2    ---
   2004   3    9.8     3.5       4   133.8    ---
   2004   4   12.1     6.2       0   131.6    ---
   2004   5           ---     ---     70.8    ---
   2004   6   16.0    10.1       0   144.9    ---
   2004   7   17.6    10.7       0    92.6    ---
   2004   8   19.6    12.6       0   182.4    ---
   2004   9   ---     ---     ---    213.0    ---
   2004  10   ---     ---     ---     ---     ---
   2004  11   10.4     6.3       2   107.4    ---
   2004  12    9.3     3.9       3   255.8    ---
   2005   1   ---     ---     ---    242.6    ---
   2005   2    7.5     2.5       7   117.2    ---
   2005   3   10.4     4.4       2   123.6    ---
   2005   4   11.8     5.6       0    99.2    ---
   2005   5   13.6     6.0       1    94.6    ---
   2005   6   16.9    10.1       0   133.7    ---
   2005   7   18.0    10.9       0    48.0    ---
   2005   8   17.7    10.9       0   175.4    ---
   2005   9   16.4    11.1       0   175.7    ---
   2005  10   ---     ---     ---     ---     ---
   2005  11    9.6     4.3       4   162.6    ---
   2005  12    8.1     3.2       8   101.6    ---
   2006   1    7.6     2.7       7   129.8    ---
   2006   2    7.9     1.8      12   112.0    ---
   2006   3    7.9     1.9      10    77.8    ---
   2006   4   10.8     3.5       2   119.2    ---
   2006   5   14.8     7.1       0   142.6    ---
   2006   6   17.5    10.0       0    92.4    ---
   2006   7   20.4    12.3       0    95.8    ---
   2006   8   17.6    11.2       0   108.8    ---
   2006   9   17.6    11.6       0   205.2    ---
   2006  10   14.5     9.1       0    ---     ---
   2006  11   10.4     5.6       0   277.8    ---
   2006  12    8.6     4.6       1   347.2    ---
   2007   1    8.9     4.1       3   285.8    ---
   2007   2    8.4     3.7       4   113.8    ---
   2007   3   10.2     3.6       3   157.2    ---
   2007   4   14.1     6.4       1    66.4    ---
   2007   5   14.0     6.7       0   121.8    ---
   2007   6   17.5    10.5       0   101.0    ---
   2007   7   17.3    11.0       0    89.2    ---
   2007   8   16.8    10.9       0   139.0    ---
   2007   9   14.8     9.8       0   110.0    ---
   2007  10   14.0     8.4       0   165.9    ---
   2007  11   10.6     5.8       3   170.0    ---
   2007  12    8.6     3.2       5   152.0    ---
   2008   1   ---    ---      ---     ---     ---
   2008   2   ---    ---      ---     ---     ---
   2008   3   ---    ---      ---    150.1    ---
   2008   4   11.0     3.6       4    88.0    ---
   2008   5   17.5     8.7       0    26.0    ---
   2008   6   16.1     9.0       0    ---     ---
   2008   7   18.5    12.4       0    79.6    ---
   2008   8   17.7    12.1       0   113.8    ---
   2008   9   15.6    10.1       0   109.2    ---
   2008  10   12.1     6.5       1   281.6    ---
   2008  11    9.5     4.7       1   152.6    ---
   2008  12    7.2     1.5      13   166.8    ---
   2009   1    7.3     2.2       5   198.0    ---
   2009   2    7.2     2.7       9    65.2    ---
   2009   3    9.5     3.6       3   155.8    ---
   2009   4   13.2     6.4       0   110.6    ---
   2009   5   14.5     7.2       0   174.6    ---
   2009   6   18.2     9.7       0    71.8    --- #
   2009   7   18.5    11.9       0   124.2    ---
   2009   8   17.4    12.1       0   228.2    ---
   2009   9   15.9    10.8       0   121.6    ---
   2009  10   13.6     8.4       0   166.0    ---
   2009  11   10.0     5.1       2   269.6    ---
   2009  12    5.5     0.2      16    58.8    ---
   2010   1    5.3    -0.1      15    64.4    ---
   2010   2    5.7    -0.5      15    44.8    ---
   2010   3    9.1     2.4       9    68.4    ---
   2010   4   12.3     4.5       2   109.0    ---
   2010   5   14.2     6.0       1    43.0    ---
   2010   6   18.4    10.4       0    29.8    ---
   2010   7   17.2    11.8       0   177.2    ---
   2010   8   17.1    10.4       0   118.0    ---
   2010   9   16.3    10.1       0   125.8    ---
   2010  10   13.5     7.3       1   164.6    ---
   2010  11    7.9     2.2       9   125.0    ---
   2010  12    4.2    -2.1      22    33.8    ---
   2011   1    6.6     1.6       9   164.6    ---
   2011   2    8.1     3.0       3   212.4    ---
   2011   3    9.4     3.4       2    90.0    ---
   2011   4   14.5     6.8       0   106.0    ---
   2011   5   13.7     8.0       0   254.4    ---
   2011   6   15.4     8.7       0    84.8    ---
   2011   7   18.5    10.4       0    85.0    ---
   2011   8   16.6    10.6       0   149.6    ---
   2011   9   16.1    10.8       0   254.4    ---
   2011  10   13.5     9.2       0   303.2    ---
   2011  11   12.4     7.2       0   244.6    ---
   2011  12    8.1     2.7       3   417.8    ---
   2012   1    7.7     3.1       1   203.6    ---
   2012   2    8.3     4.4       2   171.4    ---
   2012   3   11.7     5.6       1    73.4    ---
   2012   4   11.1     2.9       5    59.8    ---
   2012   5   15.8     6.5       2    96.4    ---
   2012   6   16.3     9.1       0   117.2    ---
   2012   7   17.5    10.7       0   107.8    ---
   2012   8   18.8    11.5       0   112.2    ---
   2012   9   14.5     9.5       0   142.0    ---
   2012  10   11.6     4.6       3   180.8    ---
   2012  11    9.1     4.1       4   217.0    ---
   2012  12    7.4     2.4       8   207.5    ---
   2013   1    7.1     3.5       0   201.2    ---
   2013   2    7.4     1.5       8    70.6    ---
   2013   3    6.7     1.2       8    22.6    ---
   2013   4   10.0     3.2       6   119.0    ---    Provisional
   2013   5   13.5     6.5       0   123.8    ---    Provisional
   2013   6   16.6     9.1       0    53.8    ---    Provisional
   2013   7   20.3    12.0       0    55.8    ---    Provisional
   2013   8   17.7    11.8       0   125.6    ---    Provisional
