Lowestoft / Lowestoft Monckton Ave from Sept 2007
Location 6543E 2946N 25m amsl to July 2007 & from Sept 2007 6530E 2938N 18m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   1960   2    7.1     1.8       6    ---     68.9
   1960   3    7.2     4.0       0    ---     59.2
   1960   4   11.8     5.2       0    ---    154.6
   1960   5   14.8     8.5       0    ---    188.1
   1960   6   19.0    10.9       0    ---    268.2
   1960   7   19.7    11.3       0    ---    174.1
   1960   8   19.3    11.5       0    ---    182.2
   1960   9   17.2    11.1       0    ---    130.5
   1960  10   14.0     9.1       0    ---     86.9
   1960  11   11.0     5.3       0    ---     70.3
   1960  12    7.0     2.9       1    ---     42.1
   1961   1    6.0     1.7       5    81.8    43.9
   1961   2    9.1     3.6       0    38.3    68.2
   1961   3   12.6     3.6       2    16.2   159.5
   1961   4   12.8     6.8       0    38.5   146.0
   1961   5   14.7     7.5       0    42.3   238.6
   1961   6   19.6    10.3       0    19.4   247.3
   1961   7   19.8    11.9       0    48.9   175.7
   1961   8   20.2    11.9       0   110.1   195.6
   1961   9   18.9    12.2       0    71.6   124.0
   1961  10   15.2     8.8       0   106.9   149.1
   1961  11    9.7     4.8       1    47.4    70.2
   1961  12    6.7     1.9       9    73.2    71.9
   1962   1    7.4     1.7       8    48.9    78.6
   1962   2    7.2     1.2       9    30.3    73.3
   1962   3    6.1    -0.2      16    33.9   118.3
   1962   4   10.4     4.1       0    40.4   145.9
   1962   5   13.6     6.6       0    40.0   171.4
   1962   6   17.3     9.0       0    11.1   271.5
   1962   7   17.6    11.2       0   100.8   163.1
   1962   8   19.1    11.3       0    41.4   178.0
   1962   9   17.2     9.5       0    42.1   124.1
   1962  10   14.6     7.8       0    35.8   131.0
   1962  11    8.6     3.9       7    78.4    35.3
   1962  12    5.6     0.0      16    60.3    80.1
   1963   1    0.9    -3.0      29    29.2    59.3
   1963   2    1.3    -2.3      26    25.8    81.8
   1963   3    8.3     2.3       6    58.6   106.8
   1963   4   10.4     4.3       1    63.0   146.9
   1963   5   13.4     6.8       0    60.1   207.0
   1963   6   17.4    10.7       0    33.9   201.6
   1963   7   18.8    11.9       0    25.9   225.4
   1963   8   18.9    11.3       0    91.6   129.2
   1963   9   17.2    10.1       0    27.0   137.9
   1963  10   14.1     7.8       0    46.3    95.5
   1963  11   11.4     6.1       2    64.2    63.1
   1963  12    5.8     1.7       9    21.7    56.2
   1964   1    5.0     0.5      15    11.5    49.7
   1964   2    6.4     2.0       5    21.5    71.6
   1964   3    5.0     1.4      12    55.4    61.8
   1964   4   11.3     5.4       0    61.5   141.6
   1964   5   16.7     8.9       0    32.6   243.0
   1964   6   17.9    10.5       0    83.4   176.0
   1964   7   20.6    12.3       0    24.7   216.0
   1964   8   20.4    12.4       0    39.5   207.7
   1964   9   19.5    11.1       0     7.8   195.1
   1964  10   12.9     6.5       0    83.2   119.8
   1964  11   10.8     5.4       2    28.5    78.7
   1964  12    6.7     0.3      17    78.1    26.7
   1965   1    6.0     0.1      14    57.5    69.4
   1965   2    5.5     1.3       9    44.5    42.1
   1965   3    8.0     2.0       8    37.9   115.7
   1965   4   11.0     4.0       0    80.2   123.7
   1965   5   14.9     7.9       0    45.2   183.5
   1965   6   17.2    10.4       0    48.2   180.3
   1965   7   18.0    10.9       0   103.6   128.2
   1965   8   19.3    11.6       0    57.6   193.5
   1965   9   17.1     9.7       0   121.1   133.0
   1965  10   15.1     9.3       0    19.9   143.7
   1965  11    8.1     2.9       8    55.4    80.7
   1965  12    6.9     1.3       9    80.4    49.2
   1966   1    4.9     1.3      12    34.4    28.8
   1966   2    7.7     2.9       5    55.0    48.5
   1966   3   10.0     2.5       5    13.8   118.0
   1966   4   10.4     4.4       0    48.8   104.1
   1966   5   15.1     7.7       0    28.6   218.5
   1966   6   19.2    11.3       0    47.7   203.2
   1966   7   19.1    11.4       0    91.2   188.8
   1966   8   18.9    11.5       0    59.4   215.6
   1966   9   18.4    11.0       0    16.6   165.4
   1966  10   14.7     9.5       0   128.6    78.7
   1966  11    8.7     3.8       3   116.3    49.7
   1966  12    7.6     1.6       5    71.8    35.6
   1967   1    6.0     1.6      12    30.0    52.6
   1967   2    8.1     2.8       2    45.3    83.0
   1967   3   11.6     3.8       1    18.0   171.9
   1967   4   10.6     3.9       3    50.3   155.3
   1967   5   14.3     7.2       1    68.9   208.9
   1967   6   18.0    10.2       0    12.0   196.5
   1967   7   22.0    13.8       0    29.9   235.6
   1967   8   20.2    12.4       0    55.2   199.8
   1967   9   18.2    11.4       0    66.1   137.3
   1967  10   15.1     8.6       0    87.6   115.9
   1967  11    9.4     3.3       2    65.8    65.0
   1967  12    6.6     1.1      12    42.8    58.1
   1968   1    6.3     1.4      13    49.8    34.1
   1968   2    4.8     1.1       7    37.9    44.8
   1968   3   10.0     3.1       2    21.9   130.1
   1968   4   11.7     4.6       6    26.2   208.1
   1968   5   13.3     6.7       0    30.4   165.4
   1968   6   17.8    10.9       0    64.5   195.6
   1968   7   18.4    11.8       0    72.8   158.6
   1968   8   18.2    12.7       0    78.5   102.9
   1968   9   18.0    11.5       0   130.5   158.3
   1968  10   15.9    10.1       0    53.8    68.3
   1968  11    9.5     5.7       1    58.5    31.4
   1968  12    5.5     1.5       8    68.1    30.4
   1969   1    7.7     3.2       4    46.2    30.7
   1969   2    3.6    -1.1      18    53.3    58.7
   1969   3    5.6     1.3       3    52.7    85.3
   1969   4   10.9     3.5       2    48.9   202.3
   1969   5   15.0     7.9       0    66.6   199.5
   1969   6   16.9     9.8       0    27.8   279.6
   1969   7   21.0    13.2       0    99.6   208.4
   1969   8   19.7    13.2       0    66.0   182.2
   1969   9   18.3    11.6       0     6.9   144.9
   1969  10   17.0     9.9       0     4.1   119.0
   1969  11    9.5     3.3       4    84.5    69.1
   1969  12    5.1     1.5       7    71.1    11.0
   1970   1    5.3     1.5       9    48.2    19.5
   1970   2    6.1    -0.1      13    51.8    95.1
   1970   3    7.2     0.7      12    39.3   112.4
   1970   4    9.9     3.1       7    58.8   125.3
   1970   5   15.4     7.8       0    26.8   198.9
   1970   6   18.7    11.5       0    10.3   285.1
   1970   7   20.3    11.6       0    39.4   181.6
   1970   8   19.7    12.9       0    25.5   205.8
   1970   9   19.1    11.4       0    46.8   159.1
   1970  10   15.2     8.2       0    33.6   113.9
   1970  11   10.9     5.1       1   135.9    67.0
   1970  12    7.2     2.3       7    42.8    41.4
   1971   1    6.4     2.2       6    70.8    28.6
   1971   2    7.8     2.2       5    12.2    67.1
   1971   3    8.0     2.4       7    32.6   100.6
   1971   4    9.9     4.8       0    16.4   121.0
   1971   5   14.8     8.3       0    26.1   235.9
   1971   6   15.9     9.6       0    62.4   172.7
   1971   7   19.9    12.7       0    68.9   236.2
   1971   8   20.0    13.7       0    56.2   161.5
   1971   9   19.0    10.8       0    33.1   186.8
   1971  10   15.8     9.2       0    53.6   133.7
   1971  11   10.1     3.6       3    86.8    76.5
   1971  12    8.7     4.3       2    21.7    26.3
   1972   1    5.6     1.5       8    46.4    30.5
   1972   2    6.4     2.1       2    24.4    43.9
   1972   3   10.1     2.7       1    20.2   145.9
   1972   4   11.3     5.2       0    30.3   144.8
   1972   5   14.1     7.5       0    32.2   202.2
   1972   6   16.3     8.8       0    31.2   194.6
   1972   7   18.9    12.5       0    60.0   159.6
   1972   8   19.4    12.2       0     2.1   200.5
   1972   9   16.3     9.9       0    39.1   114.7
   1972  10   13.9     9.0       0    12.3    90.1
   1972  11    9.4     3.3       5    45.7    71.6
   1972  12    8.6     3.9       1    30.6    51.0
   1973   1    6.7     2.7       3    17.5    32.9
   1973   2    7.1     0.9      14    33.0    72.4
   1973   3    9.4     2.9       2     9.7   135.4
   1973   4    9.7     3.4       1    68.9   132.7
   1973   5   14.3     7.9       0    57.0   206.6
   1973   6   18.8    11.0       0    36.9   296.4
   1973   7   18.9    12.6       0    76.6   187.4
   1973   8   19.8    13.8       0    18.2   194.2
   1973   9   18.7    11.3       0    75.9   169.5
   1973  10   12.8     7.0       0    50.3    92.2
   1973  11    8.7     2.4      10    26.3    93.8
   1973  12    7.2     2.0       9    33.1    48.3
   1974   1    8.5     3.0       2    43.3    56.7
   1974   2    8.0     3.1       3    44.8    63.0
   1974   3    8.1     2.9       1    24.6   109.7
   1974   4   10.0     5.1       0    11.0   159.8
   1974   5   14.3     7.1       0    13.2   223.1
   1974   6   16.9     9.9       0    38.0   180.9
   1974   7   19.8    11.5       0    44.5   163.5
   1974   8   19.9    12.5       0    98.6   212.2
   1974   9   16.6     9.1       0   117.6   148.7
   1974  10   10.6     5.0       0   109.3    90.9
   1974  11    9.3     3.9       3    97.3    45.3
   1974  12    9.7     4.9       1    25.5    35.7
   1975   1    9.2     3.6       1    87.9    46.1
   1975   2    7.2     2.4       2    17.3    92.8
   1975   3    6.9     2.6       7    67.4    73.8
   1975   4   10.7     4.1       2    39.5   119.3
   1975   5   11.7     6.7       0    43.5   186.7
   1975   6   16.9     9.7       0    17.2   275.6
   1975   7   20.3    13.2       0    46.9   223.1
   1975   8   21.8    14.7       0    31.1   267.4
   1975   9   18.7    10.8       0    92.8   164.3
   1975  10   13.5     8.3       0    41.5   106.6
   1975  11    9.1     4.1       3    72.4    57.3
   1975  12    7.2     1.5      11    29.8    31.9
   1976   1    7.8     2.8       7    44.5    55.2
   1976   2    6.5     1.8       5    12.7    60.2
   1976   3    7.2     2.1       6    11.0   122.9
   1976   4   10.3     4.5       1     9.5   174.3
   1976   5   15.5     8.1       0    20.3   213.3
   1976   6   20.6    12.5       0     8.9   314.4
   1976   7   21.6    14.3       0    19.1   309.5
   1976   8   20.7    14.1       0    57.4   273.2
   1976   9   17.4    11.2       0   134.6   130.7
   1976  10   14.4     9.2       0    88.6    63.9
   1976  11    9.6     4.4       2    68.1    54.1
   1976  12    5.0     0.2      14    47.5    47.0
   1977   1    5.4     0.7      13    55.2    46.4
   1977   2    7.6     2.9       3    67.1    70.3
   1977   3    9.7     4.2       2    36.6   114.0
   1977   4   11.2     3.3       5    25.0   175.4
   1977   5   12.6     7.3       0    36.5   229.3
   1977   6   15.6     9.9       0    21.6   114.3
   1977   7   18.8    12.3       0    13.3   145.4
   1977   8   18.3    12.7       0    64.3   158.0
   1977   9   17.6    10.9       0    19.2   124.6
   1977  10   15.4     9.5       0    12.3   124.8
   1977  11    9.9     4.4       1    61.4    72.7
   1977  12    8.3     4.6       0    61.8    41.4
   1978   1    5.6     0.8      10    61.1    33.3
   1978   2    4.4     0.1      13    52.5    46.1
   1978   3    9.9     2.9       2    53.6   118.2
   1978   4    8.2     3.7       3    34.3   133.3
   1978   5   11.7     7.3       0    22.7   157.0
   1978   6   17.4    10.1       0    76.1   194.8
   1978   7   17.7    11.6       0    21.2   155.5
   1978   8   18.9    11.7       0    50.2   157.1
   1978   9   18.5    10.2       0    38.1   173.5
   1978  10   14.7     9.0       0     6.4    85.9
   1978  11   11.4     6.0       5    42.6    66.8
   1978  12    7.0     3.4       3    77.3    23.6
   1979   1    2.7    -2.4      25    71.6    33.6
   1979   2    3.1    -0.7      18    72.9    52.8
   1979   3    7.8     1.8       4    52.3    99.6
   1979   4   10.1     4.1       2    49.3   126.9
   1979   5   14.5     6.8       0    75.8   215.1
   1979   6   17.5    10.3       0    34.3   211.2
   1979   7   20.1    12.3       0     5.5   198.8
   1979   8   19.7    12.0       0    52.9   187.7
   1979   9   18.6    10.7       0    19.0   192.9
   1979  10   15.0     9.6       0    21.9   105.7
   1979  11    9.7     3.3       3    67.5    74.9
   1979  12    8.1     3.6       3    88.3    44.7
   1980   1    5.3     0.7       9    50.3    50.5
   1980   2    7.9     3.1       2    50.3    63.3
   1980   3    7.6     2.5       3    30.4    77.4
   1980   4   10.7     4.6       1    22.5   154.1
   1980   5   13.1     7.5       0     4.6   241.4
   1980   6   18.5    10.3       0    58.7   195.5
   1980   7   17.7    11.6       0    71.5   175.5
   1980   8   20.1    12.9       0    48.7   152.6
   1980   9   19.2    12.0       0    26.5   159.7
   1980  10   13.0     6.0       0    83.9   126.8
   1980  11    9.1     4.5       2    53.4    40.6
   1980  12    7.4     2.1       7    62.8    36.7
   1981   1    6.7     1.5      11    47.9    51.4
   1981   2    5.8     0.5      12    31.1    64.1
   1981   3   10.0     4.7       4    77.4    54.4
   1981   4    9.8     4.8       2   102.5   123.1
   1981   5   14.4     7.7       0    50.9   178.3
   1981   6   17.4    10.4       0    44.0   180.2
   1981   7   19.6    12.2       0    50.6   181.0
   1981   8   19.9    12.4       0    12.5   192.8
   1981   9   19.5    11.9       0    59.6   174.0
   1981  10   12.2     5.8       0    75.7   119.1
   1981  11   10.2     4.7       0    39.5    40.4
   1981  12    3.8    -0.7      17    37.3    29.8
   1982   1    6.0     0.7      12    26.6    62.2
   1982   2    6.3     2.0       3    19.8    58.7
   1982   3    9.0     2.3       4    43.7   169.5
   1982   4   10.4     4.2       3    13.7   184.0
   1982   5   15.9     7.5       0    46.5   261.0
   1982   6   18.5    11.4       0    88.0   174.7
   1982   7   19.5    13.6       0    28.2   184.1
   1982   8   20.8    13.0       0    53.6   195.5
   1982   9   19.3    11.4       0    45.4   167.5
   1982  10   14.0     8.4       0   135.9    65.2
   1982  11   11.0     5.9       3    60.6    56.1
   1982  12    7.2     1.4      11    59.3    43.7
   1983   1    9.0     3.4       2    42.8    44.6
   1983   2    4.3     0.4      10    32.4    88.1
   1983   3    9.6     2.8       2    38.5    96.6
   1983   4   10.5     3.8       0    85.1   144.9
   1983   5   12.6     7.5       0    53.0   156.1
   1983   6   17.9    10.7       0    25.7   190.4
   1983   7   21.3    13.9       0    15.5   239.9
   1983   8   20.7    13.8       0    10.9   189.2
   1983   9   17.6    11.0       0    83.0   109.2
   1983  10   14.3     7.8       1    43.0   128.3
   1983  11   10.2     5.7       3    62.6    36.1
   1983  12    8.0     3.3       3    40.5    42.4
   1984   1    6.4     0.7       6    77.5    65.5
   1984   2    5.8     1.4       6    34.2    59.9
   1984   3    6.9     2.6       2    65.9    58.9
   1984   4   10.2     3.9       1    21.0   215.9
   1984   5   11.3     7.0       0    72.6   118.2
   1984   6   17.5     9.7       0    24.4   170.0
   1984   7   19.6    12.1       0    33.0   168.1
   1984   8   20.4    13.8       0    36.8   222.0
   1984   9   17.3    11.1       0    90.4   105.3
   1984  10   14.9     8.7       0    39.5    97.2
   1984  11   11.4     7.1       0    65.4    48.7
   1984  12    8.1     3.0       7    56.2    54.8
   1985   1    3.7    -2.0      23    61.8    35.2
   1985   2    4.1    -0.1      12     6.6    80.0
   1985   3    7.6     1.6       6    34.4   108.8
   1985   4   11.6     4.8       1    60.0   130.7
   1985   5   12.5     7.4       0    65.0   144.8
   1985   6   16.1     9.6       0   122.6   140.9
   1985   7   20.7    12.9       0    43.6   186.3
   1985   8   19.2    11.7       0    81.5   174.1
   1985   9   18.8    10.9       0     9.9   121.8
   1985  10   14.9     9.6       0     9.3    92.7
   1985  11    7.3     1.5      11    60.4    70.2
   1985  12    8.6     4.2       4    99.4    22.9
   1986   1    5.9     0.9      10    61.1    49.0
   1986   2    1.1    -2.0      23     9.7    64.3
   1986   3    8.0     1.5       6    55.5   114.6
   1986   4   ---     ---        0    ---     ---
   1986   5   15.6     7.7       0    50.7   218.4
   1986   6   17.3    10.5       0    30.9   203.5
   1986   7   20.8    12.7       0    55.0   175.8
   1986   8   18.5    11.2       0    60.8   171.1
   1986   9   16.6     8.6       0    25.3   160.2
   1986  10   14.9     8.5       0    61.6   102.6
   1986  11   10.6     5.2       0    44.8    51.5
   1986  12    8.2     2.8       4    72.3    48.4
   1987   1    2.7    -0.8      18    22.3    31.2
   1987   2    6.6     1.8       7    25.9    69.2
   1987   3    6.5     0.9      11    35.8    93.9
   1987   4   12.8     6.2       0    37.4   147.9
   1987   5   13.4     6.5       0    55.7   169.8
   1987   6   17.0    10.5       0    64.5   113.5
   1987   7   19.4    13.1       0    77.0   163.5
   1987   8   20.3    12.8       0   117.7   134.5
   1987   9   18.8    11.1       0    37.0   153.7
   1987  10   14.1     8.8       0    95.5   113.2
   1987  11    9.4     5.2       2    50.5    45.1
   1987  12    8.2     4.4       1    27.3    23.8
   1988   1    7.7     3.2       2   108.0    46.4
   1988   2    7.5     2.1       5    56.9   110.1
   1988   3    9.2     3.2       3    83.3    81.7
   1988   4   10.9     5.4       1    49.8   142.7
   1988   5   14.7     9.1       0    43.5   195.9
   1988   6   16.4    10.9       0    20.2   140.9
   1988   7   19.9    12.4       0    71.3   149.0
   1988   8   20.9    12.4       0    29.8   179.8
   1988   9   17.7    10.6       0    21.8   123.3
   1988  10   13.9     8.8       0    30.3    84.2
   1988  11    9.2     3.4       5    32.3    83.1
   1988  12    8.6     4.4       0    25.6    37.6
   1989   1    8.0     3.0       0    27.9    54.3
   1989   2    8.7     2.9       5    38.5    95.5
   1989   3   11.5     4.3       2    43.2    ---
   1989   4    9.5     4.3       1    58.0    ---
   1989   5   17.1     8.5       0     9.4    ---
   1989   6   18.5    10.5       0    69.9    ---
   1989   7   22.0    13.9       0    16.7    ---
   1989   8   22.2    13.3       0    22.6   227.5
   1989   9   19.6    13.0       0    43.0   128.3
   1989  10   15.5     9.9       0    33.1    94.4
   1989  11   10.4     4.8       0    17.8    96.1
   1989  12    8.4     4.0       2    75.5    24.0
   1990   1    8.8     4.2       4    49.2    60.5
   1990   2   10.3     4.7       1    77.9    92.9
   1990   3   12.1     5.0       2    20.7   156.6
   1990   4   12.6     4.9       3    49.0   245.0
   1990   5   16.9     9.0       0    15.1   250.8
   1990   6   18.0    10.5       0    40.5   149.8
   1990   7   21.5    12.7       0    17.6   229.0
   1990   8   23.3    14.2       0    30.0   249.5
   1990   9   18.1     9.9       0    32.6   125.0
   1990  10   15.2    10.3       0    58.7   130.9
   1990  11    9.7     5.3       2   121.3    53.4
   1990  12    6.9     2.9       2    51.7    36.5
   1991   1    6.2     2.4       1    27.3    72.1
   1991   2    4.1    -0.5      15    24.5    48.0
   1991   3   10.8     4.8       1    20.8   118.8
   1991   4   11.2     4.9       1    33.2   189.5
   1991   5   13.4     7.1       0    17.2   156.6
   1991   6   17.0     9.6       0    55.3   134.7
   1991   7   21.4    14.0       0    32.8   199.9
   1991   8   22.5    14.6       0    10.2   239.9
   1991   9   19.2    11.6       0    46.6   171.9
   1991  10   13.5     8.7       0    27.8    77.8
   1991  11    9.1     4.1       5    61.4    49.3
   1991  12    7.5     2.1      10    28.3    42.7
   1992   1    6.3     2.5       5    50.1    55.4
   1992   2    7.8     1.9       8    17.2    82.5
   1992   3   10.1     4.5       0    77.5    90.7
   1992   4   12.3     5.4       0    60.2   138.2
   1992   5   17.3     9.8       0    43.4   254.8
   1992   6   19.1    12.3       0    35.0   235.6
   1992   7   21.0    14.1       0    67.9   177.1
   1992   8   21.1    13.3       0    72.0   179.8
   1992   9   17.9    11.1       0    31.7   144.2
   1992  10   11.8     6.0       1    53.7   115.6
   1992  11   10.3     4.1       1    92.3    67.4
   1992  12    6.9     2.5       7    36.1    42.6
   1993   1    8.4     2.8       5    47.0    37.7
   1993   2    6.1     2.5       1    27.0    36.9
   1993   3    9.5     3.6       2    21.8   145.8
   1993   4   12.6     6.5       0    35.8   144.5
   1993   5   ---      8.8       0    62.1   212.4
   1993   6   18.7    11.0       0    20.2   198.6
   1993   7   20.6    12.0       0    62.7   174.4
   1993   8   19.5    12.1       0    59.8   210.3
   1993   9   16.3    11.3       0   137.5   115.0
   1993  10   12.6     8.2       0   142.8   126.6
   1993  11    8.1     4.0       4    76.5    56.4
   1993  12    8.1     2.8       3    87.6    34.0
   1994   1    7.9     2.1       6    70.1    58.2
   1994   2    5.7     0.9       8    23.6    77.1
   1994   3   11.5     4.3       1    52.8   131.6
   1994   4   12.1     5.2       0    41.3   166.8
   1994   5   13.9     8.2       0    49.5   154.1
   1994   6   19.0    11.1       0    27.7   189.9
   1994   7   22.3    15.0       0    44.5   247.2
   1994   8   21.1    13.7       0    59.7   216.0
   1994   9   17.3    10.9       0    44.6   122.5
   1994  10   13.6     7.9       0    74.9   123.6
   1994  11   12.6     7.8       0    21.1    54.5
   1994  12    9.6     3.7       7    51.9    62.2
   1995   1    7.3     1.9       7    98.4    48.8
   1995   2    9.3     3.1       3    69.6    99.9
   1995   3    9.5     2.4       7    55.3   179.7
   1995   4   13.2     5.4       3    18.2   185.3
   1995   5   16.2     7.4       0    19.2   233.9
   1995   6   16.5    10.2       0    42.6   153.4
   1995   7   22.6    14.9       0    53.9   262.0
   1995   8   22.3    15.1       0    17.6   274.6
   1995   9   18.0    11.4       0    73.7   157.8
   1995  10   16.8    10.5       0     6.4   140.8
   1995  11   10.9     6.4       1    28.4    58.3
   1995  12    5.2     1.3      14    56.9    29.1
   1996   1    5.2     2.6       6    11.0    22.6
   1996   2    5.1     0.3      14    35.8    75.3
   1996   3    5.7     1.8       7    17.3    86.5
   1996   4   11.7     5.2       2     3.3   190.7
   1996   5   12.9     6.2       0    30.5   161.4
   1996   6   19.2    10.1       0     4.4   207.7
   1996   7   20.9    12.8       0    58.3   195.5
   1996   8   20.8    13.9       0   128.7   202.1
   1996   9   17.2    11.7       0    18.6   142.0
   1996  10   14.7     9.0       0    45.2   119.8
   1996  11    9.3     3.5       6   105.5    81.2
   1996  12    5.7     1.8       8    38.9    45.9
   1997   1    4.3     0.8      11     6.1    49.7
   1997   2    9.5     3.6       3    36.4    69.7
   1997   3   11.4     4.9       1    12.5   137.1
   1997   4   12.2     5.3       1    19.5   183.1
   1997   5   15.3     8.4       0    47.5   229.5
   1997   6   16.9    11.8       0    95.6   145.2
   1997   7   20.1    13.4       0    35.2   206.3
   1997   8   22.7    16.4       0    34.6   238.6
   1997   9   19.0    12.4       0    11.2   174.1
   1997  10   14.4     8.0       3    47.5   141.8
   1997  11   11.3     6.7       0    71.8    60.7
   1997  12    8.5     4.3       0   104.6    22.4
   1998   1    7.9     3.7       3    67.0    46.7
   1998   2   10.4     4.1       4     9.8   110.5
   1998   3   11.0     5.2       1    53.7    78.5
   1998   4   11.2     5.9       1    83.3   126.8
   1998   5   15.7     9.6       0    15.9   212.3
   1998   6   18.9    12.1       0   104.4   141.5
   1998   7   19.8    12.8       0    54.5   169.4
   1998   8   20.5    12.6       0    29.2   204.4
   1998   9   17.8    12.7       0    33.6   137.5
   1998  10   13.6     8.5       0    98.2   104.7
   1998  11    8.3     2.9       4    75.8    86.2
   1998  12    8.2     3.4       5    90.7    30.4
   1999   1    8.2     3.3       3    53.7    62.4
   1999   2    7.3     1.6       6    48.5    90.0
   1999   3   10.0     4.7       0    52.0   104.6
   1999   4   13.0     6.2       2    39.8   206.6
   1999   5   16.6    10.0       0    29.6   215.0
   1999   6   18.0    10.8       0   101.6   192.7
   1999   7   21.3    14.6       0    24.2   239.3
   1999   8   20.7    13.8       0   122.4   190.0
   1999   9   19.7    13.9       0    54.9   149.9
   1999  10   14.4     9.0       0    32.2   144.2
   1999  11   10.5     6.1       0    41.2    55.5
   1999  12    7.2     2.1       8    71.4    60.3
   2000   1    7.7     2.6       2    18.1    56.9
   2000   2    8.9     3.2       3    45.7   105.6
   2000   3   10.6     4.7       2    12.5   111.6
   2000   4   11.6     5.8       0    74.0   161.9
   2000   5   15.3     9.1       0    84.0   202.6
   2000   6   19.2    12.0       0    17.6   193.1
   2000   7   18.0    12.1       0    60.1    93.4
   2000   8   21.0    13.9       0    43.8   226.7
   2000   9   19.1    13.2       0    88.0   129.1
   2000  10   13.8     8.6       0   134.6    88.4
   2000  11   10.2     4.8       0    86.2    73.6
   2000  12    7.9     4.4       7    56.8    39.4
   2001   1    6.3     1.9      10    51.2    70.9
   2001   2    7.6     1.8      10    84.6    68.2
   2001   3    8.2     3.0       3    80.2    73.7
   2001   4   11.2     5.1       0    68.3   162.4
   2001   5   15.6     9.2       0    38.1   241.0
   2001   6   18.2    10.4       0    64.9   169.2
   2001   7   21.4    14.1       0    59.2   210.3
   2001   8   21.5    14.5       0    78.2   205.4
   2001   9   16.8    10.7       0   122.0   122.0
   2001  10   16.6    11.4       0    55.6   110.4
   2001  11   10.4     4.7       0    62.3    79.6
   2001  12    6.9     2.3       7    32.5    59.2
   2002   1    8.0     3.0       4    34.2    51.9
   2002   2   10.0     4.2       3    51.3   101.4
   2002   3   ---     ---     ---     ---     ---
   2002   4   ---     ---     ---     ---     ---
   2002   5   ---     ---     ---     ---     ---
   2002   6   20.1    11.8       0    30.1   172.4
   2002   7   20.5    13.2       0    45.0   184.9
   2002   8   22.2    14.7       0    27.1   192.9
   2002   9   19.1    12.4       0    26.2   167.9
   2002  10   13.7     7.9       0   117.9    97.5
   2002  11   11.4     6.5       0    90.5    64.4
   2002  12    8.0     4.8       7    87.1    23.1
   2003   1    6.9     2.4       7    98.0    52.9
   2003   2    5.9     2.0       2     9.6   113.8
   2003   3   10.0     3.8       0    12.4   157.1
   2003   4   12.8     6.0       0    29.1   237.0
   2003   5   16.8     8.6       0    65.6   205.7
   2003   6   20.8    12.8       0    36.3   171.9
   2003   7   21.6    14.9       0    53.5   218.0
   2003   8   ---     ---     ---      9.2    ---
   2003   9   19.4     9.9       0    31.8   231.1
   2003  10   13.2     7.0       2    63.7   148.6
   2003  11   11.5     6.5       3    71.4    57.7
   2003  12    8.2     3.2       5    68.0    42.9
   2004   1    7.2     2.4       8    98.1    43.8
   2004   2    7.9     3.8       3    40.1    65.5
   2004   3    9.5     4.0       0    28.5   125.6
   2004   4   12.8     6.3       0    55.0   171.5
   2004   5   15.6     8.6       0    39.0   224.3
   2004   6   20.0    11.9       0    52.8   189.6
   2004   7   19.6    13.2       0    79.7   175.7
   2004   8   20.9    15.1       0   153.0   169.1
   2004   9   18.8    12.0       0    27.4   163.6
   2004  10   14.7     8.9       3    57.5   102.4
   2004  11   10.4     5.5       5    39.4    38.6
   2004  12    8.1     2.5       2    23.3    55.1
   2005   1    8.6     3.5       5    36.2    75.4
   2005   2    6.5     2.1       3    57.8    54.6
   2005   3    9.7     4.2       0    35.9    68.5
   2005   4   12.9     5.9       0    35.4   156.1
   2005   5   15.4     8.4       0    60.1   225.8
   2005   6   19.0    11.5       0    38.2   191.7
   2005   7   19.9    13.7       0    79.6   132.7
   2005   8   20.0    12.5       0    27.7   181.4
   2005   9   19.7    13.0       0    75.1   151.4
   2005  10   17.0    12.1       5    66.3   115.6
   2005  11   10.3     4.1       5    48.3    80.3
   2005  12    7.0     2.1       4    63.8    49.7
   2006   1    6.5     2.9       4     9.9    49.6
   2006   2    6.3     2.2      12    69.7    58.1
   2006   3    7.9     2.0       1    33.2   112.2
   2006   4   12.6     5.0       0    30.4   163.7
   2006   5   15.9     9.0       0    73.4   154.8
   2006   6   18.5    11.4       0    16.7   246.0
   2006   7   23.7    16.0       0    23.2   290.7
   2006   8   ---     ---     ---    157.4    ---
   2006   9   ---     ---     ---     89.7    ---
   2006  10   16.9    11.8       0    74.9   113.7
   2006  11   12.1     6.0       0    57.3   101.4
   2006  12    9.2     4.3       0    46.0    37.7
   2007   1   10.0     4.8       7    57.8    60.1
   2007   2    8.8     3.9       3    79.9    58.1
   2007   3   11.2     4.6       6    56.2   171.0
   2007   4   15.2     7.3       1     0.2   225.7
   2007   5   16.2     9.4       0   150.0   156.1
   2007   6   18.7    12.3       0   102.7   130.0
   2007   7   20.8    12.9       0    70.9   190.0
   2007   8   ---     ---     ---     33.3    ---
   2007   9   18.5    11.2       0    34.1   152.0Change to Monckton Ave
   2007  10   14.7     8.4       0    48.7    95.2
   2007  11   10.4     4.5       2    54.6    67.4
   2007  12    8.1     3.4       4    44.5    38.8
