Manston
Location 6323E 1661N 49m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   1996   2    5.5    -0.1      17    34.1    71.4
   1996   3    6.9     1.6       8    15.8    92.2
   1996   4   13.1     4.8       1     4.6   183.3
   1996   5   13.3     6.3       0    44.5   194.3
   1996   6   19.9    10.4       0    11.0   259.1
   1996   7   21.7    12.3       0    22.6   234.1
   1996   8   21.8    13.0       0    84.3   219.2
   1996   9   17.3    11.5       0    42.1   171.7
   1996  10   15.3     8.5       0    21.7   138.9
   1996  11    9.9     3.6       6    87.0    96.4
   1996  12    6.1     1.7      11    29.9    48.4
   1997   1    4.4    -0.3      15    11.5    63.8
   1997   2    9.8     3.2       3    42.2    58.8
   1997   3   12.2     4.7       1     9.4   148.2
   1997   4   13.1     4.6       1     7.6   228.9
   1997   5   16.7     7.6       1    37.5   272.3
   1997   6   18.7    11.6       0    90.1   211.8
   1997   7   21.5    13.0       0    23.1   244.1
   1997   8   25.1    16.2       0    29.1   257.9
   1997   9   19.9    11.3       0     1.5   207.1
   1997  10   15.0     7.6       3    53.2   161.6
   1997  11   11.7     5.9       1    89.9    63.1
   1997  12    8.9     3.6       3    97.0    33.1
   1998   1    8.5     3.0       5    45.7    67.5
   1998   2   10.4     3.1       5     6.2   125.0
   1998   3   11.3     5.3       2    25.7    83.5
   1998   4   12.3     5.0       2    55.0   143.8
   1998   5   16.8     9.7       0    35.6   234.1
   1998   6   19.1    11.4       0    78.2   190.5
   1998   7   20.4    12.7       0    26.3   215.4
   1998   8   22.5    12.9       0     5.6   267.5
   1998   9   18.9    12.6       0    79.8   158.0
   1998  10   14.1     8.4       0   133.1    93.7
   1998  11    8.9     3.2       5    61.6   110.6
   1998  12    8.8     3.5       5    48.7    50.4
   1999   1    9.0     3.5       3    56.7    75.9
   1999   2    7.7     2.0       7    17.4   101.5
   1999   3   10.9     4.5       1    30.1   113.4
   1999   4   13.2     6.3       2    62.1   195.9
   1999   5   17.3     9.6       0    43.1   247.1
   1999   6   18.7    10.9       0    45.8   254.6
   1999   7   22.2    14.7       0    18.5   280.4
   1999   8   21.5    14.1       0    75.4   222.9
   1999   9   20.5    14.0       0    57.0   164.2
   1999  10   15.0     8.8       0    52.8   157.3
   1999  11   10.8     6.5       0    42.4    81.8
   1999  12    8.2     2.9       2    68.0    83.1
   2000   1    7.9     2.7       7    12.4    70.3
   2000   2    9.6     3.6       2    61.6   111.0
   2000   3   10.8     4.7       2    23.8   112.9
   2000   4   12.0     5.9       2   127.8   160.4
   2000   5   15.8     9.2       0   108.2   178.9
   2000   6   19.7    11.7       0    10.4   219.3
   2000   7   18.9    11.9       0    49.1   139.2
   2000   8   21.9    13.8       0    18.6   240.1
   2000   9   19.8    12.8       0    52.9   123.8
   2000  10   14.8     8.6       0   148.4    96.3
   2000  11   10.7     5.1       0   119.4    80.2#
   2000  12    8.7     4.6       4    63.8    65.5#
   2001   1    6.8     1.9       9    63.8    99.9#
   2001   2    7.7     2.8       7    96.8    72.8#
   2001   3    8.6     3.9       1    80.8    61.3#
   2001   4   11.6     5.7       0    56.0   137.8#
   2001   5   16.4     9.4       0    22.6   301.7#
   2001   6   19.1    11.2       0    24.6   276.5#
   2001   7   22.1    14.2       0    63.0   269.9#
   2001   8   ---     ---     ---    103.4    ---
   2001   9   17.0    11.1       0    96.6   129.7#
   2001  10   17.3    11.7       0   102.6   131.3#
   2001  11   10.9     5.5       0    51.6   105.5#
   2001  12    7.1     2.9       5    19.6    77.2#
   2002   1    8.6     3.4       6    36.2    ---
   2002   2   10.6     5.2       0    44.0    88.4#
   2002   3   11.3     5.2       0    37.8   136.7#
   2002   4   13.5     6.3       0    30.2   250.2#
   2002   5   15.6     9.3       0    59.0   242.5#
   2002   6   19.5    12.0       0    45.8   224.0#
   2002   7   20.6    13.4       0    59.8   245.8#
   2002   8   22.2    14.9       0    22.2   239.4#
   2002   9   18.5    12.8       0    57.0   181.7#
   2002  10   14.3     8.7       0    48.6   110.3#
   2002  11   12.1     6.9       0   119.0    82.2#
   2002  12    8.4     5.0       2   102.8    23.4#
   2003   1    7.6     2.9       7    51.8    70.9#
   2003   2    6.7     1.6       8    11.2   120.6#
   2003   3   10.7     4.2       0    15.2   177.8#
   2003   4   13.2     5.9       1    21.4   237.4#
   2003   5   16.7     8.5       0    55.0   223.3#
   2003   6   21.3    13.0       0    32.6   269.8#
   2003   7   22.7    14.6       0    47.4   253.0#
   2003   8   23.9    15.4       0    17.6   282.0#
   2003   9   20.3    11.3       0    14.8   272.2#
   2003  10   13.2     7.2       0    77.4   159.6#
   2003  11   11.9     6.7       0   110.2    75.1#
   2003  12    8.5     3.3       4    72.8    60.6#
   2004   1    8.0     2.8       5    71.8    65.7#
   2004   2    7.6     3.6       6    20.0    61.6#
   2004   3    9.8     4.0       3    25.4   133.8#
   2004   4   13.3     6.2       0    57.2   199.6#
   2004   5   15.9     8.5       0    47.0   251.6#
   2004   6   20.5    12.0       0    26.8   245.7#
   2004   7   21.1    13.1       0    61.8   247.2#
   2004   8   22.1    14.9       0   109.0   208.2#
   2004   9   19.2    12.0       0    15.2   175.2#
   2004  10   15.1     9.3       0    63.6   114.4#
   2004  11   10.6     5.9       1    31.0    63.6#
   2004  12    8.2     3.0       3    39.8    57.2#
   2005   1    8.6     3.4       1    25.4    86.0#
   2005   2    6.3     2.0       6    30.4    63.6#
   2005   3    9.7     3.5       6    41.6    89.3#
   2005   4   13.3     5.9       0    47.8   156.7#
   2005   5   15.9     8.4       0    32.6   237.2#
   2005   6   20.2    12.0       0    30.6   263.0#
   2005   7   21.1    13.5       0    88.6   183.8#
   2005   8   21.2    12.9       0    37.4   234.1#
   2005   9   ---     ---     ---     ---     --- #
   2005  10   17.3    11.6       0    65.6   142.6#
   2005  11    9.9     4.6       4    ---    115.5#
   2005  12    7.4     2.3       7    45.2    78.2#
   2006   1    6.0     2.6       4    20.0    52.3#
   2006   2    6.2     2.0       2    ---     57.8#
   2006   3    8.1     2.3      10    ---    130.1#
   2006   4   12.7     5.4       0    24.0   169.7#
   2006   5   16.4     9.3       0    93.8   181.9#
   2006   6   20.1    11.3       0    49.2   315.5#
   2006   7   25.4    15.6       0     8.2   350.1#
   2006   8   20.6    13.4       0   111.0   163.8#
   2006   9   21.7    14.6       0    24.6   188.5#
   2006  10   17.0    11.6       0    74.6   125.9#
   2006  11   12.5     6.3       0    36.8   118.6#
   2006  12    9.7     4.7       0    69.0    48.7#
   2007   1    9.8     4.8       1    43.6    66.7#
   2007   2    9.2     4.2       2    73.8    61.2#
   2007   3   11.4     4.3       1    33.8   186.4#
   2007   4   15.5     7.8       0     1.8   274.0#
   2007   5   16.2     9.6       0    81.6   178.7#
   2007   6   19.0    12.1       0    ---    168.5#
   2007   7   20.6    13.0       0    96.2   217.2#
   2007   8   20.3    13.1       0    40.0   204.7#
   2007   9   18.7    11.7       0    32.4   165.9#
   2007  10   14.3     9.1       0    30.8   104.9#
   2007  11   10.4     5.0       2    ---     70.3#
   2007  12    8.1     3.3       6    48.6    81.6#
   2008   1    9.6     4.3       0   101.6    60.9#
   2008   2    9.7     2.5       7    16.6   147.5#
   2008   3    9.5     3.9       1    86.6   100.2#
   2008   4   12.3     5.1       2    59.0   172.9#
   2008   5   17.1    10.4       0   162.4   248.8#
   2008   6   18.9    11.2       0    42.0   267.3#
   2008   7   22.0    13.3       0    63.2   289.9#
   2008   8   21.4    13.6       0    53.8   171.3#
   2008   9   17.6    11.5       0    79.6   176.2#
   2008  10   14.5     7.4            98.0   151.7#
   2008  11   10.4     5.8       1   111.0    52.3#
   2008  12    6.7     1.9       7    25.4    94.4#
   2009   1    5.5     0.3      13    81.0    86.9#
   2009   2    7.2     1.8       7    64.2    72.7#
   2009   3   11.0     3.4       2    41.6   176.9#
   2009   4   14.6     6.9       0    28.2   195.5#
   2009   5   17.2     9.0       0    31.2   240.3#
   2009   6   19.3    11.1       0    25.7*  250.0#
   2009   7   22.5    13.3       0    71.0   249.0#
   2009   8   23.8    14.1       0    14.0   249.7#
   2009   9   19.8    12.6       0    18.6   191.2#
   2009  10   15.1     9.7       0    71.6   113.1#
   2009  11   12.5     7.3       0   132.0    94.4#
   2009  12    7.1     2.2      10   111.4    70.6#
   2010   1    4.0    -0.1      12    33.0    48.5#
   2010   2    6.3*    0.6*     12*   84.9    50.2#
   2010   3    9.8     3.2       4    44.6   111.9#
   2010   4   13.2     4.9       0    18.6   256.5#
   2010   5   14.3     7.1       0    51.4   226.6#
   2010   6   19.3    11.5       0    75.4   254.0#
   2010   7   23.8    14.4       0    41.0   246.6#
   2010   8   20.9    13.5       0   112.8   142.3#
   2010   9   18.3    11.4       0    51.8   148.1#
   2010  10   14.5     9.3       0    43.6   106.0#
   2010  11    9.3     4.8       3    87.8    63.9#
   2010  12    3.5    -1.0      16    50.4    32.8#
   2011   1    6.7     3.1       1    69.4    41.6#
   2011   2    8.9     4.0       1    46.8    46.8#
   2011   3   10.0     3.6       2    20.8   138.9#
   2011   4   16.9     7.9       0     7.0   260.4#
   2011   5   18.2     9.4       0     4.0   273.5#
   2011   6   19.5    10.9       0    62.5   250.2*
   2011   7   20.1    12.1       0    35.8   196.6#
   2011   8   21.3    13.4       0    45.8   161.2#
   2011   9   20.9    12.5       0     9.6   181.0#
   2011  10   17.3    10.4       0    44.1   162.7#
   2011  11   12.8     7.4       0    32.0    63.4#
   2011  12    9.3     3.4       3   106.6    64.6#
   2012   1    9.1     3.5       2    48.2    68.1#
   2012   2    6.6     0.6      14    13.2    87.3#
   2012   3   11.5     4.2       0    48.6   155.1#
   2012   4   11.8     4.8       0    92.6   148.3#
   2012   5   16.3     9.2       0    27.7   180.3#
   2012   6   18.2    11.0       0    77.7*  173.6#
   2012   7   20.7    12.5       0    66.4   182.9#
   2012   8   22.7    14.1       0    34.8   207.3#
   2012   9   19.2    10.5       0    64.0   196.0#
   2012  10   14.0     8.6       0   134.4    83.6#
   2012  11   10.3     4.9       0    75.0    75.8#
   2012  12    8.5     2.5       9   112.4    52.1#
   2013   1    6.1     1.8      11    36.3    48.7#
   2013   2    5.1     1.0       6    23.2    54.8#
   2013   3    5.7     1.5       8    54.8    74.5#
   2013   4   11.6     4.2       1    21.8   181.0#  Provisional
   2013   5   14.6     6.8       0    36.8   199.1#  Provisional
   2013   6   17.6    10.6       0    15.6*  157.4#  Provisional
   2013   7   22.3    13.9       0    20.8   253.1#  Provisional
   2013   8   22.6    14.5       0    71.1*  213.4#  Provisional
